"","ID","name","address","country","city"
"1948",10094,"Centre Desbois- Leisure & Business","United Kingdom, London, 40 Panfield Road","United Kingdom","London"
"1949",10097,"Satta Matka Dpboss","India, Mumbai, Mumbai","India","Mumbai"
"1950",10099,"Merseyflyers","United Kingdom, Liverpool, 49 Deanland Drive Liverpool L24 1WA","United Kingdom","Liverpool"
"1951",10100,"eBiz Solution","India, Indore, 123, Melinda Manor, RNT Marg, opp. Central Mall, Indore, Madhya Pradesh 452001","India","Indore"
"1952",10111,"Tech9logy Creators","India, Faridabad, 5K-114,1st Floor, N.I.T - 5, Faridabad, Haryana 121001","India","Faridabad"
"1953",10115,"Earthbond Plumbing & Heating","Canada, Edmonton, 2045 - 46 St.","Canada","Edmonton"
"1954",10121,"AM Moving Company","United States, Dallas, 8600 Chancellor Row","United States","Dallas"
"1955",10122,"Invedus Outsourcing","United Kingdom, London, Invedus Ltd, Long Ln","United Kingdom","London"
"1956",10128,"SlideTeam","United States, New York, New York Office  1350, Avenue of the Americas, New York, 10019","United States","New York"
"1957",10129,"DIGITAL NOMADS HQ","Australia, Sunshine Coast, Unit 15/1 Newspaper Pl, Apt. No. or Suite No.","Australia","Sunshine Coast"
"1958",10131,"Mg power system","India, Bhubaneswar, At-Bangala sahi po-Athmallik dist-angul state-Odisha country-india","India","Bhubaneswar"
"1959",10133,"Royalzig Luxury Furniture","India, Saharanpur, 16/17 , Ahmed Nagar Colony, Near Brownwood Public School","India","Saharanpur"
"1960",10134,"Proficient Digital Solutions","United Kingdom, London, SE5 8SG, 69","United Kingdom","London"
"1961",10137,"Dr Sudha Tandon Fertility Center ","India, Mumbai, 4th Floor, Gagangiri Complex, 18th Road, Near Dr. Ambedkar Udyan Chembur (E). Mumbai 400 071","India","Mumbai"
"1962",10138,"DQ Australia","Australia, Perth, 197 Adelaide Terrace","Australia","Perth"
"1963",10140,"GoFounders","United States, Orlando, 9924 Universal Blvd Suite 224-320, Orlando, FL 32819, United States","United States","Orlando"
"1964",10146,"maryvogl","United States, Anaheim, maryvogl@ltuc.edu.eu.org","United States","Anaheim"
"1965",10147,"LINUPP","France, Paris, 42 rue de Maubeuge","France","Paris"
"1966",10149,"State to State Move","United States, Miami, 1085 98th St #6, Bay Harbor Islands","United States","Miami"
"1967",10154,"Payaso Loops","Ukraine, Odesa, dont have","Ukraine","Odesa"
"1968",10155,"A-KAN INSURANCE LTD","Canada, Edmonton, 437 PARSONS RD SW, Edmonton, Alberta, Canada","Canada","Edmonton"
"1969",10169,"Wake Riderz - Austin Boat Rentals","United States, Austin, 5019 N Capital of Texas Hwy Austin, TX 78746 United States","United States","Austin"
"1970",10172,"VisitorLAB","Turkey, Istanbul, Istanbul","Turkey","Istanbul"
"1971",10174,"MYTECHMAG","United States, Irving, 300, E Royal, Ln#127, Irving, Texas 75039","United States","Irving"
"1972",10181,"NEX","United States, New York, 477, Madison Avenue","United States","New York"
"1973",10195,"MailsDaddy Software Pvt. Ltd.","India, New Delhi, A11/10 Khanpur Devli Rd","India","New Delhi"
"1974",10196,"Mr","United Kingdom, London, Regency House, 61a Walton Street, Walton on the Hill, Tadworth, Surrey.","United Kingdom","London"
"1975",10209,"Awebstar Technologies Pte Ltd.","Singapore, Singapore, 03 Raffles Place, #08-01B Bharat Building,","Singapore","Singapore"
"1976",10211,"IVF Centers in Gurgaon","India, Gurgaon, Gurgaon","India","Gurgaon"
"1977",10218,"San Antonio pool builder - WATER ROCK","United States, San Antonio, 13620 NW Military Hwy #203 suite 5 San Antonio TX, 78231","United States","San Antonio"
"1978",10220,"cresceremed","United States, New York, 7057 Aberdeen Curve Woodbury, MN 55125","United States","New York"
"1979",10225,"YourTime","Russia, Moscow, South str","Russia","Moscow"
"1980",10227,"CreditRepairEase","United States, New York, New York, NY","United States","New York"
"1981",10228,"CoverGo","China, Hong Kong, Unit 603, 6/F, Tower 1, Admiralty Centre 18 Harcourt Road, Admiralty, Hong Kong","China","Hong Kong"
"1982",10229,"Bluebee Creative Studio Private Limited","India, Coimbatore, 18/109, big bazaar street, Hotel chanma complex","India","Coimbatore"
"1983",10230,"Matorin D.o.o.","Slovenia, Koper, Cestasolinarjev 6,6230 Portoroz,Slovenia","Slovenia","Koper"
"1984",10233,"Big Flavours","Australia, Melbourne, 5/1129 North Road, Oakleigh, Melbourne, Victoria, Australia - 3166","Australia","Melbourne"
"1985",10237,"METEORS IMMIGRATION CONSULTANCY SERVICES LLP","India, New Delhi, 202, Prabhat Kiran  Building, Rajendra Place New Delhi, Delhi, India, 110008","India","New Delhi"
"1986",10238,"Dade Institute of Technology","United States, Miami, 1140 NE 163rd Street #22 North Miami Beach, FL 33162","United States","Miami"
"1987",10240,"Стартап Моб.приложение","Ukraine, Dniprodzerzhynsk, Звенигородская 15/7","Ukraine","Dniprodzerzhynsk"
"1988",10241,"Bluepillformen Pharmacy","United States, New York, 444 Armstrong Ave. ","United States","New York"
"1989",10245,"Studyum","United States, New York, 525a W. 52nd St","United States","New York"
"1990",10246,"Phoenix distributors","Australia, Brisbane, Unit 7, 40-60 Abbotts Road,Dandenong South, VIC-3175","Australia","Brisbane"
"1991",10248,"food beverage consultants","Australia, Sydney, Suite UG 01, 45 Evans Street, Balmain NSW 2041","Australia","Sydney"
"1992",10252,"YoCoach","India, Chandigarh, Plot 268, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140308","India","Chandigarh"
"1993",10253,"YoDeals","India, Chandigarh, Plot 268, Sector 82, JLPL Industrial Area, Sahibzada Ajit Singh Nagar, Punjab 140308","India","Chandigarh"
"1994",10258,"Program 2040","Romania, Bucharest, Stoica Ludescu 57","Romania","Bucharest"
"1995",10263,"UPbook","United States, California, North America","United States","California"
"1996",10270,"Robust Farms, S.A.","Panama, Panama, P.H. Kenex Plaza, Oficina 803, Calle 59 y Ave. Samuel Lewis, Panama, Ciudad de Panama","Panama","Panama"
"1997",10275,"ElectronThemes","Bangladesh, Dhaka, 65 Mahtab Uddin, Nuruddin Ahmed Rd, Kushtia","Bangladesh","Dhaka"
"1998",10276,"ABM Inventory","United States, Chicago, Long st, 51123","United States","Chicago"
"1999",10277,"Omw Magazine","Mexico, Mexico City, mexico","Mexico","Mexico City"
"2000",10279,"Mod Apk Download","United States, Washington, US","United States","Washington"
"2001",10283,"KT KCH","Ukraine, Chernihiv, Белова 8","Ukraine","Chernihiv"
"2002",10286,"The Brihaspati Infotech","India, Chandigarh, F-169 Phase 8B Industrial Area Mohali,","India","Chandigarh"
"2003",10288,"MPS Interactive","United States, New York, 477 Madison Avenue, 6th Floor","United States","New York"
"2004",10292,"MrCasinova","Malta, Birkirkara, No office, Birkakara Malta","Malta","Birkirkara"
"2005",10298,"iQlance | App Developers New York","United States, New York, 349 5th Ave, New York, NY 10016, USA","United States","New York"
"2006",10299,"Rushkar Information Technology LLP","United States, Las Vegas, 304 S. Jones Blvd #456,  Las Vegas NV 89107, USA","United States","Las Vegas"
"2007",10302,"www.globalitapp.com","India, Jaipur, 101-B, Arpit Nagar, Vaishali Nagar, Jaipur-302015, Rajasthan","India","Jaipur"
"2008",10306,"StartupRanking","United States, San Diego, Av. Oaks 111","United States","San Diego"
"2009",10312,"LetMePark","Spain, Madrid, Calle Cifuentes 5, 28021, Madrid","Spain","Madrid"
"2010",10316,"startup","Russia, Balashikha, Москва","Russia","Balashikha"
"2011",10319,"Dental Lab Direct","United States, Chicago, Chicago,Illinois","United States","Chicago"
"2012",10322,"Centra Hub HCM","India, Hyderabad, 6-3-249/6 6-3, 249/1, Rd Number 1, Mada Manzil, Banjara Hills, Hyderabad, Telangana 500034","India","Hyderabad"
"2013",10323,"CurioInvest","Switzerland, Zug, Aabachstrasse 8","Switzerland","Zug"
"2014",10330,"Beingoptimist","India, Kolkata, 17 Mayurbhanj Road","India","Kolkata"
"2015",10331,"Uber Like App","United States, California, Los Angeles, CA","United States","California"
"2016",10333,"MindHackers","South Korea, Seoul, Sinsa Wework","South Korea","Seoul"
"2017",10335,"MirrorTrip Inc.","Canada, Vancouver, 702-1788 West Broadway, Vancouver, BC","Canada","Vancouver"
"2018",10337,"Webkey development Ltd","Hungary, Budapest, 6728 Szeged, Budapesti ut 8. - HUNGARY","Hungary","Budapest"
"2019",10338,"SiteAnalyzer","Russia, Moscow, Ulitsa Shcherbakovskaya, 3, Moscow, Russia, 105318","Russia","Moscow"
"2020",10339,"WebCull","Canada, Montreal, Montreal, Quebec, Canada","Canada","Montreal"
"2021",10341,"Techshali","India, New Delhi, Ra","India","New Delhi"
"2022",10342,"PACT","China, Hong Kong, The Hive, 33-35 Hillier Street, Sheung Wan","China","Hong Kong"
"2023",10345,"Centra Hub CRM","India, Hyderabad, 6-3-249/6 6-3, 249/1, Rd Number 1, Mada Manzil, Banjara Hills, Hyderabad, Telangana 500034","India","Hyderabad"
"2024",10346,"MailBluster","United States, Akron, Delaware","United States","Akron"
"2025",10348,"Prowess Pursuit Pvt Ltd","India, Kolkata, PS Qube, Floor Unit No 710, Plot No II D/31/1, Street 1111, New Town, Beside City Center 2, Kolkata, West Bengal, 700135","India","Kolkata"
"2026",10352,"Dulichso","Thailand, Bangkok, 35 hang Bo","Thailand","Bangkok"
"2027",10357,"Brill Mindz Technologies","Saudi Arabia, Riyadh, 6699, Fayd As Samaa, Platinum plaza, South building, Jeddah-23213","Saudi Arabia","Riyadh"
"2028",10359,"JobsFrontier","India, Kolkata, Kolkata","India","Kolkata"
"2029",10360,"Antideo","India, Thrissur, Thrissur, Kerala","India","Thrissur"
"2030",10361,"Australian window covering","Australia, Melbourne, No 3,Guinea Flower Drive, Cranbourne, victoria 3977","Australia","Melbourne"
"2031",10362,"Test Your Ideas","Australia, Melbourne, Glen Iris Victoria","Australia","Melbourne"
"2032",10365,"MoovBuddy","Turkey, Istanbul, Besiktas","Turkey","Istanbul"
"2033",10366,"Techtonic Enterprises Pvt. Ltd.","India, Gurgaon, Level 3, Building 8-B, Cyber Hub, Cyber City, Gurgaon","India","Gurgaon"
"2034",10369,"Ideas","India, Pune, Pune, Maharashtra","India","Pune"
"2035",10375,"DumpsDeals","United States, California, Adams Avenue Upper Marlbo","United States","California"
"2036",10377,"Fulcrum","United States, Minneapolis, 730 2nd Avenue South #840","United States","Minneapolis"
"2037",10378,"Kennected","United States, Indianapolis, 636 Massachusetts Ave, Indianapolis, IN 46204, United States","United States","Indianapolis"
"2038",10379,"Grptalk","India, Hyderabad, Gachibowli","India","Hyderabad"
"2039",10380,"For A Piece","United States, New York, New York","United States","New York"
"2040",10381,"IveTime","Germany, Berlin, Berlin","Germany","Berlin"
"2041",10385,"Entrant Technologies Pvt. Ltd.","India, Jaipur, 77/39, Ward 27, Shipra Path, Mansarovar","India","Jaipur"
"2042",10386,"2016","Australia, Melbourne, Cranbournewest@I-Ekc.Com","Australia","Melbourne"
"2043",10388,"Rush PR News","United States, Akron, American Fork, Utah, United States","United States","Akron"
"2044",10389,"Logo.com","Canada, Vancouver, 422 Richards St., 3rd Floor","Canada","Vancouver"
"2045",10392,"Entrant Technologies Pvt. Ltd.","India, Jaipur, 77/39, Ward 27, Shipra Path, Mansarovar","India","Jaipur"
"2046",10394,"POS Sales","Australia, Sydney, Suite 610/12 Century Circuit, Baulkham Hills, NSW, Australia","Australia","Sydney"
"2047",10397,"Very Good Security","United States, San Francisco, 207 Powell Street, Suite 200 San Francisco, CA 94102","United States","San Francisco"
"2048",10398,"STEAK Life","United States, Chicago, Chicago, Illinois, United States","United States","Chicago"
"2049",10401,"Affle Enterprise","India, Gurgaon, 601 - 612, 6th Floor, Tower C, JMD Megapolis, Sector-48, Sohna Road, Gurgaon, Haryana - 122018, India","India","Gurgaon"
"2050",10403,"Life's Hierarchy","Australia, Perth, 110 Willian Street Perth  Western Australia 6000","Australia","Perth"
"2051",10404,"Cyber Retail Group","Russia, Krasnodar, Krasnodar ","Russia","Krasnodar"
"2052",10405,"BrainudumpsSchool","United States, California, Fresno, California(CA), 93706","United States","California"
"2053",10407,"BAWE Real Estate Ltd.","Cyprus, Limassol, GRIGORI AFXENTIOU, 54/32","Cyprus","Limassol"
"2054",10408,"TheGepek","Croatia, Zagreb, Kutina","Croatia","Zagreb"
"2055",10411,"FuelGauge","United States, Indianapolis, Fishers, Indiana, United States","United States","Indianapolis"
"2056",10413,"Crack4sure","United States, New York, New York ","United States","New York"
"2057",10418,"Mango IT Solutionss","United States, New York, upper east side, Manhattan, New York","United States","New York"
"2058",10424,"Solution Suggest","India, Patna, Patliputra","India","Patna"
"2059",10425,"EarthTechy","India, Patna, Patliputra","India","Patna"
"2060",10426,"Target To Rank","India, New Delhi, New Delhi","India","New Delhi"
"2061",10427,"Inspira Digital Agency","Thailand, Bangkok, 725 Metropolis Bangkok, 20th Floor (BTS Phrom Phong Station) Sukhumvit Rd, Khlong Tan Nuea, Watthana","Thailand","Bangkok"
"2062",10428,"Tontines","United States, Austin, Austin, Texas, United States","United States","Austin"
"2063",10435,"Caresmartz","United States, New York, 1250 Pittsford-Victor Road, Ste 190,Pittsford","United States","New York"
"2064",10438,"BrainDumpsSchool","United States, San Francisco, 655 Berkley Street","United States","San Francisco"
"2065",10440,"New Exam Dumps","United States, Los Angeles, Los Angeles, USA","United States","Los Angeles"
"2066",10441,"Ecollat","India, Gurgaon, Level 3, Building 8-B, Cyber Hub, Cyber City, Gurgaon","India","Gurgaon"
"2067",10442,"VAT Calculators","United Kingdom, London, Creedwell House","United Kingdom","London"
"2068",10444,"Braindumps2Go","United States, California, briandunps2Go@gmail.com","United States","California"
"2069",10473,"HalfCute","India, Bangalore, 58/1, 1st Floor, Indiranagar Double Rd, opp. ARUN CADD","India","Bangalore"
"2070",10487,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2071",10493,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2072",10494,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2073",10495,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2074",10496,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2075",10497,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2076",10498,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2077",10501,"1997","United States, New York, 4189  Marion Street","United States","New York"
"2078",10518,"Two Bedroom Apartment For Rent","United Arab Emirates, Dubai, Level 41, Emirates Towers, Sheikh Zayed  Road","United Arab Emirates","Dubai"
"2079",10603,"agryo","Brazil, Brasilia, SQN ","Brazil","Brasilia"
"2080",10616,"Financial Services","India, Agra, cr2, shaheed nagar, Agra","India","Agra"
"2081",10617,"JustWravel","India, Noida, A - 130, Sector 63, Noida,","India","Noida"
"2082",10618,"FlyPenny - put Thanks! into your pocket","Russia, Moscow, Krylatsky holmy st., 7/2, office VII","Russia","Moscow"
"2083",10619,"SKT Themes","United States, New York, 111 John St Suite 450","United States","New York"
"2084",10621,"Orion Market  Research","India, Indore, 305, Commerce House, 308, 11 Bungalow Colony, New Palasia, Indore, Madhya Pradesh","India","Indore"
"2085",10623,"KIR HYIP Script","Malaysia, Kuala Lumpur, Lingkaran Syed Putra","Malaysia","Kuala Lumpur"
"2086",10624,"Cryptocurreny Wallet Development","Malaysia, Kuala Lumpur, Lingkaran Syed Putra","Malaysia","Kuala Lumpur"
"2087",10626,"BrainDumpsSchool","United States, Omaha, 129 Poling Farm Road","United States","Omaha"
"2088",10628,"GoFounders llc","United States, Orlando, 9924 Universal Blvd suite 224-320, Orlando, FL 32819","United States","Orlando"
"2089",10633,"CGIFurniture","United Kingdom, Lancaster, 44 Main Street","United Kingdom","Lancaster"
"2090",10637,"ARM MLM Software","India, Chennai, Kamarajar Street","India","Chennai"
"2091",10640,"3P-Pitch Partner Pandur","Austria, Vienna, Hohenstaufengasse 6 - 1010 Vienna","Austria","Vienna"
"2092",10641,"ForwardMX.io","Switzerland, Bern, Bern","Switzerland","Bern"
"2093",10643,"SKYSHIFT'S","Russia, Tula,  Offices no. 516, 528 5th floor , St. Tourginveskaya 69 Tula, Russian Federation P.300041","Russia","Tula"
"2094",10646,"Toscale","United States, San Francisco, United States, Delaware","United States","San Francisco"
"2095",10649,"Progress Me AB ","Sweden, Malmo, Anckargripsgatan 3, 211 19 Malmo","Sweden","Malmo"
"2096",10650,"BOOST","United Kingdom, Nottingham, Nottingham","United Kingdom","Nottingham"
"2097",10653,"lemonads","Switzerland, Geneva, Rue de la Servette, 17","Switzerland","Geneva"
"2098",10655,"InLeven","United States, San Francisco, San francisco","United States","San Francisco"
"2099",10656,"Black gold oil(petroleum) Refinery industry","Nepal, Birganj, Nijadh","Nepal","Birganj"
"2100",10660,"Gaimverse","Nigeria, Lagos, No 13, Omoniyi Street, Shangisha, Magodo, Lagos","Nigeria","Lagos"
"2101",10663,"Business","United States, Birmingham, address 12","United States","Birmingham"
"2102",10664,"Telebu","India, Hyderabad, Gachibowli","India","Hyderabad"
"2103",10665,"GOFOUNDERS","United States, Orlando, 9924 Universal Blvd suite 224-320, Orlando, FL 32819, United States","United States","Orlando"
"2104",10669,"Beyoung Folks Private Limited","India, Udaipur, Gayatri Nagar","India","Udaipur"
"2105",10670,"Utiliko Corporation","United States, Dallas, 810 Office park circle, Suite 140, Lewisville, Texas, United States.","United States","Dallas"
"2106",10672,"DumpsMate","United Kingdom, Belfast, 2980 Bedford Street","United Kingdom","Belfast"
"2107",10679,"Enviropol Engineers","India, Noida, A-50, Sector 65, Industrial Area, Phase- III","India","Noida"
"2108",10681,"PizzaSoft","Russia, Vologda, ул. Пушкинская, 5а","Russia","Vologda"
"2109",10685,"CrewPay","United States, Greensboro, 111 West Lewis St, Ste 203","United States","Greensboro"
"2110",10687,"Writeliff for Translation Services","Egypt, El-Mahalla El-Kubra, 12 Ramses Street, El Sabaa Banat, 3rd floor","Egypt","El-Mahalla El-Kubra"
"2111",10688,"PlatoForms","Australia, Sydney, 608 harris street ultimo nsw 2007","Australia","Sydney"
"2112",10690,"Gaia Grow System","Sweden, Stockholm, Stockholms lan, Sweden","Sweden","Stockholm"
"2113",10693,"Hire My Farmer","India, Hyderabad, Hyderabad, Telangana, India","India","Hyderabad"
"2114",10694,"Gigapipe","Spain, Barcelona, Carrer de Valencia 286, Barcelona","Spain","Barcelona"
"2115",10697,"GegoSoft","India, Madurai, 1st Floor 8-6/8, Vaigai Nadhi Street, Mahatma Gandhi Nagar, Madurai","India","Madurai"
"2116",10699,"Emizentech","United States, New York, 276 5th Avenue, Ste 704-1141","United States","New York"
"2117",10702,"Myvar","South Africa, Cape Town, Cape Town, Western Cape","South Africa","Cape Town"
"2118",10704,"Aspectus Technology","India, Kolkata, CJ-159","India","Kolkata"
"2119",10705,"Brandly","United States, California, 101 winding way","United States","California"
"2120",10710,"TalanSoft","United States, Yonkers, 2979 Barley Mill Road","United States","Yonkers"
"2121",10712,"CRIPTORO","Spain, Madrid, CALLE GOYA 83, 7D","Spain","Madrid"
"2122",10713,"UNITREE","United Kingdom, London, 20 middleton drive","United Kingdom","London"
"2123",10723,"U3.NET APP Builder Platform","Algeria , Blida, blida beni tamou","Algeria","Blida"
"2124",10729,"CommX Blockchain startup","Singapore, Singapore, 160 Robinson Road, #14-04 Singapore Business Federation Centre  SGP (068914)","Singapore","Singapore"
"2125",10731,"Kickback","Australia, Sydney, New South Wales, Australia","Australia","Sydney"
"2126",10735,"Reply: LinkedIn Email Finder and Outreach","Canada, Toronto, Toronto","Canada","Toronto"
"2127",10741,"IONOTERRA","Israel, Ramat Gan, Ha Ochmanit 5 Ramat Efaal","Israel","Ramat Gan"
"2128",10749,"TucsonBizz","United States, Tucson, Tucson, Arizona 85318, USA","United States","Tucson"
"2129",10752,"ONPASSIVE","United States, Orlando, 7380 W Sand Lake Rd, Suite 500-529, Orlando, FL 32819, United States","United States","Orlando"
"2130",10753,"Court Marriage Lawyer","Pakistan, Lahore, 19A Abbot road Barq plaza 2nd Floor Lahore Pakistan","Pakistan","Lahore"
"2131",10754,"SEO Genics","United States, Minneapolis, 701 Washington AVE N STE, 122  ","United States","Minneapolis"
"2132",10757,"Tribuna.com","Cyprus, Limassol, 11 Georgiou Maniaki","Cyprus","Limassol"
"2133",10758,"Collective virtual reality sound system, for the entertainment industry","Russia, Moscow, ul. Generala Beloborodowa, 17/22","Russia","Moscow"
"2134",10760,"Mind Body Aware Games","United States, California, 675 Mastonia Drive","United States","California"
"2135",10764,"Premium.Chat","United States, New York, 43B Glen Cove Road, Suite 182","United States","New York"
"2136",10767,"askHEY!","Turkey, Istanbul, Resitpasa, Katar Cd No:4 D:1101, 34467 Sar<U+0131>yer/Istanbul","Turkey","Istanbul"
"2137",10768,"OTC Trade","United States, Las Vegas, Las Vegas, California, United States","United States","Las Vegas"
"2138",10769,"TruePush","India, Hyderabad, Telangana, India","India","Hyderabad"
"2139",10770,"aimviva","China, Hong Kong, Suite 1404, Tung Wai Commercial Building, , 109-111 Gloucester Road, , Wanchai, HK Island hk1 hk1","China","Hong Kong"
"2140",10771,"Panoramic Analytics","Russia, Moscow, Moscow obl , Dubna , Tverskaya str.15-115","Russia","Moscow"
"2141",10774,"udcrops","Egypt, Cairo, 17 ESMAEIL SABRY, HELIOPOLIS, CAIRO, EGYPT.","Egypt","Cairo"
"2142",10775,"Esaul","Bulgaria, Burgas, Burgas region, Burgas","Bulgaria","Burgas"
"2143",10776,"Dhabibic","Portugal, Lisbon, R. Ribeirinha n271, Nafarros","Portugal","Lisbon"
"2144",10779,"ONPASSIVE","United States, Orlando, 7380 W Sand Lake Rd, Suite 500-529","United States","Orlando"
"2145",10781,"SwiftSafe","India, Hyderabad, SSDN Apartments, Vahininagar Lane No 1, Sikh Road Secunderabad, Telangana 500011 India","India","Hyderabad"
"2146",10783,"Qualitician","India, Hyderabad, Telangana","India","Hyderabad"
"2147",10784,"Winngie","Turkey, Istanbul, Ziya gokalp Mall of Ist Offices plaza 17","Turkey","Istanbul"
"2148",10785,"Naugra Export","India, New Delhi, 6148/6, Guru Nanak Marg, Ambala Cantt, Haryana","India","New Delhi"
"2149",10787,"Naugra Lab Equipments","India, New Delhi, 6148/6, Guru Nanak Marg, Ambala Cantt, Haryana","India","New Delhi"
"2150",10788,"Saraf Furniture","India, Bangalore, RIICO, Kalyanpur,sardarshahar, churu Rajasthan","India","Bangalore"
"2151",10791,"DashClicks","United States, New York, 2901 Stirling Road, Suite 210 & 211 Fort Lauderdale, Florida 33312","United States","New York"
"2152",10793,"Microlit USA","United States, New York, 33 Wood Avenue S, Suite 600 Iselin, NJ","United States","New York"
"2153",10794,"Маркетплейс ""Удобно""","Russia, Kirov, Улица Попова 1, оф 302, кб 1","Russia","Kirov"
"2154",10795,"Yoga Teacher Land","Belgium, Ixelles, Rue Gray 223","Belgium","Ixelles"
"2155",10798,"Alpine Tree Surgeons - Southampton","United Kingdom, Southampton, 138 Wimpson Lane SO164QB","United Kingdom","Southampton"
"2156",10799,"ADB SMART TRUCK","Spain, Valencia, Avenida de las Cortes Valencianas 26-3101, 46015, Valencia","Spain","Valencia"
"2157",10800,"IceSemulator","Bulgaria, Sofia, bul. Bratya Bukston 61","Bulgaria","Sofia"
"2158",10803,"April","Russia, Moscow, 12 Krasnopersnenskaya nab.","Russia","Moscow"
"2159",10804,"ZappyAI","United Kingdom, London, Rise London, 41 Luke St, London, UK","United Kingdom","London"
"2160",10807,"Ototech","Spain, Barcelona, Paseo de Gracia 42 3<U+00BA> 2<U+00AA>","Spain","Barcelona"
"2161",10810,"Sun Ridge Smiles","United States, Arlington, 2260 N Zaragoza Rd Suite A112, ","United States","Arlington"
"2162",10811,"Hydraulic Vertical Farming Intergrating hydroponics and Aquaponics","Kenya, Nairobi, Nairobi","Kenya","Nairobi"
"2163",10813,"Multipolar Analytics","United States, California, 16400 Lark Ave, Los Gatos, CA","United States","California"
"2164",10816,"Peekaduo","Malaysia, Kuala Lumpur, 11, Usj 20/5","Malaysia","Kuala Lumpur"
"2165",10829,"Argon Dashboard Product","Romania, Bucharest, Str. Dionisie Lupu nr. 56","Romania","Bucharest"
"2166",10831,"Atmos Power","India, Ahmedabad, Plot No.- C- 1- 39/3, Phase- 3, Near Mazda Limited, Nana Chiloda Circle, G.I.D.C., Naroda, Ahmedabad ","India","Ahmedabad"
"2167",10833,"Birbal®.Org.in | The Knowledge based Learning App","India, Bangalore, 24 Richmond Town. Bengaluru-560025, Karnataka, India","India","Bangalore"
"2168",10834,"Kellify","Italy, Genoa, Via Dodici Ottobre 2","Italy","Genoa"
"2169",10835,"Waitwhile","United States, California, 1407 Funston Avenue","United States","California"
"2170",10836,"Neumarkets","Canada, Toronto, 626 King St W #302","Canada","Toronto"
"2171",10839,"Zenkit","United States, California, 251 Little Falls Dr  Wilmington","United States","California"
"2172",10840,"Vueron Systems Private Limited","India, Bangalore, No.432,2nd Floor,4th Cross,2nd Block, HRBR Layout, Kalyan Nagar, Bangalore, Karnataka, India, 560043","India","Bangalore"
"2173",10847,"Noizio","Ukraine, Lviv, Khvylovoho 30, apt 14","Ukraine","Lviv"
"2174",10848,"Natick Family Dental","United States, Baltimore, 14 West Central Street","United States","Baltimore"
"2175",10852,"Golan’s Moving and Storage","United States, Aurora, 3600 Jarvis Ave, Skokie, IL","United States","Aurora"
"2176",10854,"SDX NETWORK","United Kingdom, London, 51 Eastcheap London EC3M 1JP","United Kingdom","London"
"2177",10855,"Seekncheck","France, Lyon, 50, rue de la Thibaudiere","France","Lyon"
"2178",10857,"Offices.co.uk","United Kingdom, Leeds, 7 Park Row","United Kingdom","Leeds"
"2179",10859,"waterid","Indonesia, Bandung, Block71 Innovation Factory, Bandung","Indonesia","Bandung"
"2180",10862,"Asset Infinity","India, Noida, B - 4, Sector 6","India","Noida"
"2181",10863,"Astoundedge Digital Services","India, Noida, Sector 63 Noida","India","Noida"
"2182",10868,"ANAGOG","Israel, Tel Avivaj, 28 HaArba'a Street","Israel","Tel Avivaj"
"2183",10870,"Metabeta","Romania, Ia<U+0219>i, Str. Petru Poni nr. 10","Romania","Ia<U+0219>i"
"2184",10875,"Celus","Germany, Munich, Lichtenbergstr. 8 ","Germany","Munich"
"2185",10879,"UXReactor","United States, California, 5870 Stoneridge Mall Rd, Suite 125","United States","California"
"2186",10880,"BrandPitch","Ireland, Dublin, Dublin, Meath, Ireland","Ireland","Dublin"
"2187",10884,"SCROOGE","Ukraine, Kharkiv, Klochkovskaya st. 192A","Ukraine","Kharkiv"
"2188",10885,"Hit Suites","Turkey, Istanbul, Universite Mahallesi Kalender Sokak No 3 Avc<U+0131>lar","Turkey","Istanbul"
"2189",10886,"Alex","Russia, Moscow, Moscow","Russia","Moscow"
"2190",10888,"EventTitans","Georgia, Batumi, 566 Peachtree Pkwy #120","Georgia","Batumi"
"2191",10889,"Homage","Singapore, Singapore, Singapore, Singapore, Singapore","Singapore","Singapore"
"2192",10890,"coriscloset.xyz","Australia, Townsville, usa, austin, tx","Australia","Townsville"
"2193",10892,"Productz","Germany, Berlin, Linienstrasse 23","Germany","Berlin"
"2194",10896,"Salvatio push","Denmark, Odense, Edisonsvej","Denmark","Odense"
"2195",10897,"Ortodoncia Tres Torres","Spain, Barcelona, Barcelona, Barcelona, Spain","Spain","Barcelona"
"2196",10900,"USB Lock RP","Peru, Lima , Av. Valles del Sur 265, Surco","Peru","Lima"
"2197",10906,"Members","Australia, Melbourne, Ground Floor, Suite 12/435 Nepean Hwy, Frankston","Australia","Melbourne"
"2198",10908,"FastLane Group","China, Hong Kong, 1405, 135 Bonham Strand Trade Centre, 135 Bonham Strand, Sheung Wan, Hong Kong","China","Hong Kong"
"2199",10913,"Cobratis","Spain, Madrid, Madrid, Spain","Spain","Madrid"
"2200",10914,"InvestorKeep","United States, California, 18 Williamsburg Lane","United States","California"
